SeedID,germ.trays,Species,Provenance,Treatment,Germination.day,germinated.or.not,germday.nas
D1_ph1_Seed77,D1_ph1,Abies alba,Poland Sudety,dry,72,0,NA
D1_ph1_Seed78,D1_ph1,Abies alba,Poland Sudety,dry,72,0,NA
D1_ph1_Seed79,D1_ph1,Abies alba,Poland Sudety,dry,72,0,NA
D1_ph1_Seed8,D1_ph1,Abies alba,Poland Sudety,dry,72,0,NA
D1_ph1_Seed81,D1_ph1,Abies alba,Poland Sudety,dry,72,0,NA
D1_ph1_Seed82,D1_ph1,Abies alba,Poland Sudety,dry,72,0,NA
D1_ph1_Seed83,D1_ph1,Abies alba,Poland Sudety,dry,72,0,NA
D1_ph1_Seed84,D1_ph1,Abies alba,Poland Sudety,dry,72,0,NA
D1_ph1_Seed85,D1_ph1,Abies alba,Poland Sudety,dry,72,0,NA
D1_ph1_Seed86,D1_ph1,Abies alba,Poland Sudety,dry,72,0,NA
D1_ph1_Seed87,D1_ph1,Abies alba,Poland Sudety,dry,72,0,NA
D1_ph1_Seed88,D1_ph1,Abies alba,Poland Sudety,dry,72,0,NA
D1_ph1_Seed89,D1_ph1,Abies alba,Poland Sudety,dry,72,0,NA
D1_ph1_Seed9,D1_ph1,Abies alba,Poland Sudety,dry,72,0,NA
D1_ph1_Seed90,D1_ph1,Abies alba,Poland Sudety,dry,72,0,NA
D1_ph1_Seed91,D1_ph1,Abies alba,Poland Sudety,dry,72,0,NA
D1_ph1_Seed92,D1_ph1,Abies alba,Poland Sudety,dry,72,0,NA
D1_ph1_Seed93,D1_ph1,Abies alba,Poland Sudety,dry,72,0,NA
D1_ph1_Seed94,D1_ph1,Abies alba,Poland Sudety,dry,72,0,NA
D1_ph1_Seed95,D1_ph1,Abies alba,Poland Sudety,dry,72,0,NA
D1_ph1_Seed96,D1_ph1,Abies alba,Poland Sudety,dry,72,0,NA
D1_ph1_Seed97,D1_ph1,Abies alba,Poland Sudety,dry,72,0,NA
D1_ph1_Seed98,D1_ph1,Abies alba,Poland Sudety,dry,72,0,NA
D1_ph1_Seed99,D1_ph1,Abies alba,Poland Sudety,dry,72,0,NA
D2_ph1_Seed23,D2_ph1,Abies alba,Poland Sudety,moist,50,1,50
D2_ph1_Seed41,D2_ph1,Abies alba,Poland Sudety,moist,54,1,54
D2_ph1_Seed64,D2_ph1,Abies alba,Poland Sudety,moist,57,1,57
D2_ph1_Seed6,D2_ph1,Abies alba,Poland Sudety,moist,61,1,61
D2_ph1_Seed75,D2_ph1,Abies alba,Poland Sudety,moist,61,1,61
D2_ph1_Seed34,D2_ph1,Abies alba,Poland Sudety,moist,64,1,64
D2_ph1_Seed5,D2_ph1,Abies alba,Poland Sudety,moist,64,1,64
D2_ph1_Seed66,D2_ph1,Abies alba,Poland Sudety,moist,64,1,64
D2_ph1_Seed8,D2_ph1,Abies alba,Poland Sudety,moist,64,1,64
D2_ph1_Seed100,D2_ph1,Abies alba,Poland Sudety,moist,68,1,68
D2_ph1_Seed47,D2_ph1,Abies alba,Poland Sudety,moist,68,1,68
D2_ph1_Seed51,D2_ph1,Abies alba,Poland Sudety,moist,68,1,68
D2_ph1_Seed63,D2_ph1,Abies alba,Poland Sudety,moist,68,1,68
D2_ph1_Seed71,D2_ph1,Abies alba,Poland Sudety,moist,68,1,68
D2_ph1_Seed81,D2_ph1,Abies alba,Poland Sudety,moist,71,1,71
D2_ph1_Seed1,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed10,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed11,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed12,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed13,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed14,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed15,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed16,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed17,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed18,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed19,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed2,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed20,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed21,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed22,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed24,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed25,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed26,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed27,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed28,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed29,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed3,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed30,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed31,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed32,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed33,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed35,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed36,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed37,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed38,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed39,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed4,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed40,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed42,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed43,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed44,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed45,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed46,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed48,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed49,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed50,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed52,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed53,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed54,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed55,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed56,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed57,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed58,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed59,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed60,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed61,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed62,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed65,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed67,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed68,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed69,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed7,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed70,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed72,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed73,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed74,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed76,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed77,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed78,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed79,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed80,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed82,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed83,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed84,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed85,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed86,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed87,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed88,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed89,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed9,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed90,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed91,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed92,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed93,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed94,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed95,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed96,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed97,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed98,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
D2_ph1_Seed99,D2_ph1,Abies alba,Poland Sudety,moist,72,0,NA
B1_ph1_Seed4,B1_ph1,Abies alba,Romania SE Carpathians,dry,26,1,26
B1_ph1_Seed71,B1_ph1,Abies alba,Romania SE Carpathians,dry,29,1,29
B1_ph1_Seed1,B1_ph1,Abies alba,Romania SE Carpathians,dry,33,1,33
B1_ph1_Seed31,B1_ph1,Abies alba,Romania SE Carpathians,dry,33,1,33
B1_ph1_Seed34,B1_ph1,Abies alba,Romania SE Carpathians,dry,33,1,33
B1_ph1_Seed43,B1_ph1,Abies alba,Romania SE Carpathians,dry,33,1,33
B1_ph1_Seed3,B1_ph1,Abies alba,Romania SE Carpathians,dry,36,1,36
B1_ph1_Seed35,B1_ph1,Abies alba,Romania SE Carpathians,dry,36,1,36
B1_ph1_Seed23,B1_ph1,Abies alba,Romania SE Carpathians,dry,40,1,40
B1_ph1_Seed5,B1_ph1,Abies alba,Romania SE Carpathians,dry,40,1,40
B1_ph1_Seed87,B1_ph1,Abies alba,Romania SE Carpathians,dry,40,1,40
B1_ph1_Seed36,B1_ph1,Abies alba,Romania SE Carpathians,dry,47,1,47
B1_ph1_Seed42,B1_ph1,Abies alba,Romania SE Carpathians,dry,47,1,47
B1_ph1_Seed65,B1_ph1,Abies alba,Romania SE Carpathians,dry,47,1,47
B1_ph1_Seed77,B1_ph1,Abies alba,Romania SE Carpathians,dry,47,1,47
B1_ph1_Seed19,B1_ph1,Abies alba,Romania SE Carpathians,dry,50,1,50
B1_ph1_Seed66,B1_ph1,Abies alba,Romania SE Carpathians,dry,50,1,50
B1_ph1_Seed75,B1_ph1,Abies alba,Romania SE Carpathians,dry,50,1,50
B1_ph1_Seed49,B1_ph1,Abies alba,Romania SE Carpathians,dry,57,1,57
B1_ph1_Seed93,B1_ph1,Abies alba,Romania SE Carpathians,dry,57,1,57
B1_ph1_Seed99,B1_ph1,Abies alba,Romania SE Carpathians,dry,57,1,57
B1_ph1_Seed16,B1_ph1,Abies alba,Romania SE Carpathians,dry,61,1,61
B1_ph1_Seed80,B1_ph1,Abies alba,Romania SE Carpathians,dry,61,1,61
B1_ph1_Seed51,B1_ph1,Abies alba,Romania SE Carpathians,dry,64,1,64
B1_ph1_Seed70,B1_ph1,Abies alba,Romania SE Carpathians,dry,64,1,64
B1_ph1_Seed44,B1_ph1,Abies alba,Romania SE Carpathians,dry,68,1,68
B1_ph1_Seed53,B1_ph1,Abies alba,Romania SE Carpathians,dry,68,1,68
B1_ph1_Seed69,B1_ph1,Abies alba,Romania SE Carpathians,dry,68,1,68
B1_ph1_Seed73,B1_ph1,Abies alba,Romania SE Carpathians,dry,71,1,71
B1_ph1_Seed78,B1_ph1,Abies alba,Romania SE Carpathians,dry,71,1,71
B1_ph1_Seed10,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed100,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed11,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed12,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed13,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed14,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed15,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed17,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed18,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed2,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed20,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed21,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed22,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed24,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed25,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed26,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed27,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed28,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed29,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed30,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed32,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed33,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed37,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed38,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed39,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed40,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed41,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed45,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed46,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed47,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed48,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed50,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed52,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed54,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed55,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed56,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed57,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed58,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed59,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed6,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed60,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed61,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed62,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed63,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed64,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed67,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed68,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed7,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed72,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed74,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed76,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed79,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed8,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed81,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed82,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed83,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed84,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed85,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed86,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed88,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed89,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed9,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed90,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed91,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed92,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed94,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed95,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed96,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed97,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B1_ph1_Seed98,B1_ph1,Abies alba,Romania SE Carpathians,dry,72,0,NA
B2_ph1_Seed7,B2_ph1,Abies alba,Romania SE Carpathians,moist,17,1,17
B2_ph1_Seed10,B2_ph1,Abies alba,Romania SE Carpathians,moist,26,1,26
B2_ph1_Seed27,B2_ph1,Abies alba,Romania SE Carpathians,moist,33,1,33
B2_ph1_Seed57,B2_ph1,Abies alba,Romania SE Carpathians,moist,36,1,36
B2_ph1_Seed69,B2_ph1,Abies alba,Romania SE Carpathians,moist,36,1,36
B2_ph1_Seed70,B2_ph1,Abies alba,Romania SE Carpathians,moist,36,1,36
B2_ph1_Seed12,B2_ph1,Abies alba,Romania SE Carpathians,moist,40,1,40
B2_ph1_Seed16,B2_ph1,Abies alba,Romania SE Carpathians,moist,40,1,40
B2_ph1_Seed31,B2_ph1,Abies alba,Romania SE Carpathians,moist,40,1,40
B2_ph1_Seed44,B2_ph1,Abies alba,Romania SE Carpathians,moist,40,1,40
B2_ph1_Seed84,B2_ph1,Abies alba,Romania SE Carpathians,moist,40,1,40
B2_ph1_Seed93,B2_ph1,Abies alba,Romania SE Carpathians,moist,40,1,40
B2_ph1_Seed43,B2_ph1,Abies alba,Romania SE Carpathians,moist,43,1,43
B2_ph1_Seed8,B2_ph1,Abies alba,Romania SE Carpathians,moist,43,1,43
B2_ph1_Seed41,B2_ph1,Abies alba,Romania SE Carpathians,moist,50,1,50
B2_ph1_Seed13,B2_ph1,Abies alba,Romania SE Carpathians,moist,54,1,54
B2_ph1_Seed3,B2_ph1,Abies alba,Romania SE Carpathians,moist,54,1,54
B2_ph1_Seed77,B2_ph1,Abies alba,Romania SE Carpathians,moist,54,1,54
B2_ph1_Seed18,B2_ph1,Abies alba,Romania SE Carpathians,moist,57,1,57
B2_ph1_Seed5,B2_ph1,Abies alba,Romania SE Carpathians,moist,57,1,57
B2_ph1_Seed2,B2_ph1,Abies alba,Romania SE Carpathians,moist,61,1,61
B2_ph1_Seed29,B2_ph1,Abies alba,Romania SE Carpathians,moist,61,1,61
B2_ph1_Seed38,B2_ph1,Abies alba,Romania SE Carpathians,moist,61,1,61
B2_ph1_Seed52,B2_ph1,Abies alba,Romania SE Carpathians,moist,61,1,61
B2_ph1_Seed89,B2_ph1,Abies alba,Romania SE Carpathians,moist,64,1,64
B2_ph1_Seed15,B2_ph1,Abies alba,Romania SE Carpathians,moist,68,1,68
B2_ph1_Seed17,B2_ph1,Abies alba,Romania SE Carpathians,moist,68,1,68
B2_ph1_Seed28,B2_ph1,Abies alba,Romania SE Carpathians,moist,68,1,68
B2_ph1_Seed50,B2_ph1,Abies alba,Romania SE Carpathians,moist,68,1,68
B2_ph1_Seed74,B2_ph1,Abies alba,Romania SE Carpathians,moist,68,1,68
B2_ph1_Seed80,B2_ph1,Abies alba,Romania SE Carpathians,moist,68,1,68
B2_ph1_Seed14,B2_ph1,Abies alba,Romania SE Carpathians,moist,71,1,71
B2_ph1_Seed35,B2_ph1,Abies alba,Romania SE Carpathians,moist,71,1,71
B2_ph1_Seed1,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed100,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed11,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed19,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed20,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed21,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed22,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed23,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed24,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed25,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed26,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed30,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed32,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed33,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed34,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed36,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed37,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed39,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed4,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed40,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed42,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed45,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed46,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed47,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed48,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed49,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed51,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed53,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed54,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed55,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed56,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed58,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed59,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed6,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed60,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed61,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed62,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed63,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed64,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed65,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed66,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed67,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed68,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed71,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed72,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed73,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed75,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed76,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed78,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed79,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed81,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed82,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed83,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed85,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed86,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
B2_ph1_Seed87,B2_ph1,Abies alba,Romania SE Carpathians,moist,72,0,NA
